player_name,player_code,image_url,profile_url
cory-joseph,014316,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCbqcg1/2ad13ec2-c725-47bc-ae8a-4c0e366905ff.png,https://www.euroleaguebasketball.net/es/euroleague/players/cory-joseph/014316/
stefan-jovic,004863,https://media-cdn.cortextech.io/8f6a1334-5d45-4d52-bd52-665090df1438.png,https://www.euroleaguebasketball.net/es/euroleague/players/stefan-jovic/004863/
mfiondu-kabengele,012796,https://media-cdn.cortextech.io/b1711af0-81eb-4312-8f7b-606494930466.png,https://www.euroleaguebasketball.net/es/euroleague/players/mfiondu-kabengele/012796/
panagiotis-kalaitzakis,011209,https://media-cdn.cortextech.io/370cc8f6-6da8-4a99-bf1c-d0390cf2f6fd.png,https://www.euroleaguebasketball.net/es/euroleague/players/panagiotis-kalaitzakis/011209/
nikola-kalinic,004866,https://media-cdn.cortextech.io/8b1112da-0b01-4305-b27a-c6424ef1f54f.png,https://www.euroleaguebasketball.net/es/euroleague/players/nikola-kalinic/004866/
kenan-kamenjas,008325,https://media-cdn.cortextech.io/6e525346-e12a-45a0-b922-32c7799d2b15.png,https://www.euroleaguebasketball.net/es/euroleague/players/kenan-kamenjas/008325/
sayon-keita,012885,https://media-cdn.cortextech.io/ca2a28d2-16dd-4553-a63b-7a43aee03c4a.png,https://www.euroleaguebasketball.net/es/euroleague/players/sayon-keita/012885/
braxton-key,014168,https://media-cdn.cortextech.io/88b953f4-530b-4ccb-8032-d25471bdc2b4.png,https://www.euroleaguebasketball.net/es/euroleague/players/braxton-key/014168/
mate-khatiashvili,014106,https://media-cdn.cortextech.io/4b4419aa-6cf3-4248-9192-11b8f3e37b4b.png,https://www.euroleaguebasketball.net/es/euroleague/players/mate-khatiashvili/014106/
nicolas-kodjoe,014330,,https://www.euroleaguebasketball.net/es/euroleague/players/nicolas-kodjoe/014330/
kosta-kondic,014031,https://media-cdn.cortextech.io/5ba1b4f9-3015-45de-9359-a8f70d63822f.png,https://www.euroleaguebasketball.net/es/euroleague/players/kosta-kondic/014031/
david-kramer,006482,https://media-cdn.cortextech.io/b6d2f733-3fda-4c65-a49b-aeee571c65c7.png,https://www.euroleaguebasketball.net/es/euroleague/players/david-kramer/006482/
leon-kratzer,004512,https://media-cdn.cortextech.io/cc0faa1e-389e-4a0a-b03a-20dfdde91bf1.png,https://www.euroleaguebasketball.net/es/euroleague/players/leon-kratzer/004512/
rodions-kurucs,005713,https://media-cdn.cortextech.io/6ca0b78a-ccb0-45b3-ad2f-e10aff32f0fc.png,https://www.euroleaguebasketball.net/es/euroleague/players/rodions-kurucs/005713/
nikola-kusturica,014128,https://media-cdn.cortextech.io/8cae0db7-8eed-4146-adef-1fd4ab8b4d32.png,https://www.euroleaguebasketball.net/es/euroleague/players/nikola-kusturica/014128/
arijan-lakic,007736,https://media-cdn.cortextech.io/42ea5b6d-9d14-430c-b13e-e22074acb664.png,https://www.euroleaguebasketball.net/es/euroleague/players/arijan-lakic/007736/
nicolas-laprovittola,006435,https://media-cdn.cortextech.io/d7e43b16-3a21-4087-b04f-89cdaedb7158.png,https://www.euroleaguebasketball.net/es/euroleague/players/nicolas-laprovittola/006435/
giannoulis-larentzakis,010392,https://media-cdn.cortextech.io/2737aa5a-4f3e-475f-b590-9d4a8aa3e069.png,https://www.euroleaguebasketball.net/es/euroleague/players/giannoulis-larentzakis/010392/
shane-larkin,007200,https://media-cdn.cortextech.io/8ad5b8f2-3bf2-4ae4-9a49-91160d75f3bb.png,https://www.euroleaguebasketball.net/es/euroleague/players/shane-larkin/007200/
gur-lavi,014120,https://media-cdn.cortextech.io/df3007c8-3a72-4d3a-b364-ee529eb07476.png,https://www.euroleaguebasketball.net/es/euroleague/players/gur-lavi/014120/
tj-leaf,014012,https://media-cdn.cortextech.io/22442c98-f16f-4f19-ba82-b09e8aa7b367.png,https://www.euroleaguebasketball.net/es/euroleague/players/tj-leaf/014012/
zach-leday,008987,https://media-cdn.cortextech.io/2ba1fc70-da04-4497-83bc-7ff3bc0f3c08.png,https://www.euroleaguebasketball.net/es/euroleague/players/zach-leday/008987/
saben-lee,013389,https://media-cdn.cortextech.io/d016faea-5855-43c3-9ee3-0377a97cf60b.png,https://www.euroleaguebasketball.net/es/euroleague/players/saben-lee/013389/
alex-len,014169,https://media-cdn.cortextech.io/4f3880c6-6b3b-4af7-bc52-2d721c68372e.png,https://www.euroleaguebasketball.net/es/euroleague/players/alex-len/014169/
mathias-lessort,003842,https://media-cdn.cortextech.io/6c2a56e1-1c47-4771-9b90-bbcc97becc70.png,https://www.euroleaguebasketball.net/es/euroleague/players/mathias-lessort/003842/
david-lighty,003526,https://media-cdn.cortextech.io/6eb519a5-da37-4b4b-bc03-467432aa3c8b.png,https://www.euroleaguebasketball.net/es/euroleague/players/david-lighty/003526/
sergio-llull,tgb,https://media-cdn.cortextech.io/38500d8f-02b6-40a7-a6b7-c9fb901a0f6e.png,https://www.euroleaguebasketball.net/es/euroleague/players/sergio-llull/tgb/
maodo-lo,007032,https://media-cdn.cortextech.io/4f56a0f9-4aaa-4477-aebc-68205cdbb245.png,https://www.euroleaguebasketball.net/es/euroleague/players/maodo-lo/007032/
xabi-lopez-arostegui,005356,,https://www.euroleaguebasketball.net/es/euroleague/players/xabi-lopez-arostegui/005356/
jordan-loyd,009754,https://media-cdn.cortextech.io/f21f9f12-b440-41a3-87d7-aa3bbe6a36f3.png,https://www.euroleaguebasketball.net/es/euroleague/players/jordan-loyd/009754/
vladimir-lucic,001288,https://media-cdn.cortextech.io/c1901dfd-8e25-4833-a576-ac4ab82d75a6.png,https://www.euroleaguebasketball.net/es/euroleague/players/vladimir-lucic/001288/
iffe-lundberg,010781,https://media-cdn.cortextech.io/f0599430-9879-413d-962e-8c7aed154fa2.png,https://www.euroleaguebasketball.net/es/euroleague/players/iffe-lundberg/010781/
timothe-luwawu-cabarrot,012080,,https://www.euroleaguebasketball.net/es/euroleague/players/timothe-luwawu-cabarrot/012080/
trey-lyles,014117,https://media-cdn.cortextech.io/934e8573-ed4a-4319-872f-e2975479c9f7.png,https://www.euroleaguebasketball.net/es/euroleague/players/trey-lyles/014117/
yam-madar,011052,https://media-cdn.cortextech.io/5b639f39-81be-45fe-bf5e-2428814980fd.png,https://www.euroleaguebasketball.net/es/euroleague/players/yam-madar/011052/
melih-mahmutoglu,002969,https://media-cdn.cortextech.io/f3c95ee0-c4ac-4f3a-ae7a-fb6dfd3723b9.png,https://www.euroleaguebasketball.net/es/euroleague/players/melih-mahmutoglu/002969/
collin-malcolm,012609,https://media-cdn.cortextech.io/936958b4-089b-4ba9-a797-8b0d1a117b7d.png,https://www.euroleaguebasketball.net/es/euroleague/players/collin-malcolm/012609/
theo-maledon,007027,https://media-cdn.cortextech.io/3a8b14b1-12d8-4d17-a3f2-ad7db16f6822.png,https://www.euroleaguebasketball.net/es/euroleague/players/theo-maledon/007027/
niccolo-mannion,011064,https://media-cdn.cortextech.io/048cb7be-4aed-42bc-8d85-ad6b8ad271da.png,https://www.euroleaguebasketball.net/es/euroleague/players/niccolo-mannion/011064/
juani-marcos,009948,https://media-cdn.cortextech.io/4f6fd77e-968f-4eed-aefe-0e9828fafbd5.png,https://www.euroleaguebasketball.net/es/euroleague/players/juani-marcos/009948/
vanja-marinkovic,004761,https://media-cdn.cortextech.io/ac54fafe-cc49-4d7d-b908-d18b7ddc38b3.png,https://www.euroleaguebasketball.net/es/euroleague/players/vanja-marinkovic/004761/
nate-mason,014035,https://media-cdn.cortextech.io/931fcbfa-74c9-454d-bbe8-e3c3d90c1624.png,https://www.euroleaguebasketball.net/es/euroleague/players/nate-mason/014035/
bodian-massa,012618,https://media-cdn.cortextech.io/29043d63-a741-4970-a849-8f2b865bd4ea.png,https://www.euroleaguebasketball.net/es/euroleague/players/bodian-massa/012618/
amath-m-baye,007993,,https://www.euroleaguebasketball.net/es/euroleague/players/amath-m-baye/007993/
david-mccormack,013386,https://media-cdn.cortextech.io/e6d83e1c-82df-4d7b-8d94-6a7f0a037e60.png,https://www.euroleaguebasketball.net/es/euroleague/players/david-mccormack/013386/
shaquielle-mckissic,007853,https://media-cdn.cortextech.io/3e6e2015-538f-45f9-ab34-03ee341681df.png,https://www.euroleaguebasketball.net/es/euroleague/players/shaquielle-mckissic/007853/
nicolo-melli,002849,https://media-cdn.cortextech.io/101176a1-0695-40e3-a635-b6ed80d17e6e.png,https://www.euroleaguebasketball.net/es/euroleague/players/nicolo-melli/002849/
vasilije-micic,002580,https://media-cdn.cortextech.io/2ae4c8f2-6d43-4c69-afe2-e5fb7b9d79f8.png,https://www.euroleaguebasketball.net/es/euroleague/players/vasilije-micic/002580/
uros-mijailovic,012943,https://media-cdn.cortextech.io/60ac3650-bcab-4b20-9736-10a7ce5d5237.png,https://www.euroleaguebasketball.net/es/euroleague/players/uros-mijailovic/012943/
kajus-mikalauskas,012977,https://media-cdn.cortextech.io/2081580a-4c3b-4c90-8fee-027d7a5f492f.png,https://www.euroleaguebasketball.net/es/euroleague/players/kajus-mikalauskas/012977/
isiaha-mike,011836,https://media-cdn.cortextech.io/ecbfbe3b-017a-4082-b76b-5ad895a1b047.png,https://www.euroleaguebasketball.net/es/euroleague/players/isiaha-mike/011836/
stefan-miljenovic,014094,https://media-cdn.cortextech.io/552273d0-5538-41cb-96a2-9d52cca3a831.png,https://www.euroleaguebasketball.net/es/euroleague/players/stefan-miljenovic/014094/
codi-miller-mcintyre,009048,,https://www.euroleaguebasketball.net/es/euroleague/players/codi-miller-mcintyre/009048/
shake-milton,014007,https://media-cdn.cortextech.io/913386b0-4099-4b7c-9b5f-40d18c8c023a.png,https://www.euroleaguebasketball.net/es/euroleague/players/shake-milton/014007/
nikola-milutinov,003941,https://media-cdn.cortextech.io/eaac00b9-51c3-4824-83b3-5d1c9ce00881.png,https://www.euroleaguebasketball.net/es/euroleague/players/nikola-milutinov/003941/
nikola-mirotic,000796,https://media-cdn.cortextech.io/14a40cc3-7032-4b61-937f-fe2d2cd2001b.png,https://www.euroleaguebasketball.net/es/euroleague/players/nikola-mirotic/000796/
konstantinos-mitoglou,007866,https://media-cdn.cortextech.io/786a3466-8cef-47d3-86c6-487cc42cab85.png,https://www.euroleaguebasketball.net/es/euroleague/players/konstantinos-mitoglou/007866/
chima-moneke,012201,https://media-cdn.cortextech.io/aa0efbb3-86a1-48df-8206-0aacbba5e0b4.png,https://www.euroleaguebasketball.net/es/euroleague/players/chima-moneke/012201/
jean-montero,010042,https://media-cdn.cortextech.io/1f77a5c9-ccef-4bda-b0e8-11e4f1a8d9d8.png,https://www.euroleaguebasketball.net/es/euroleague/players/jean-montero/010042/
omari-moore,014115,https://media-cdn.cortextech.io/e7047eb4-0342-47e6-9f1b-4b7584864d1f.png,https://www.euroleaguebasketball.net/es/euroleague/players/omari-moore/014115/
jeremy-morgan,010431,https://media-cdn.cortextech.io/20d0ed00-5f36-4168-8dca-e058f2835458.png,https://www.euroleaguebasketball.net/es/euroleague/players/jeremy-morgan/010431/
matthew-morgan,012585,https://media-cdn.cortextech.io/0f6439c0-63e8-4e10-b141-3c464a1fd4cd.png,https://www.euroleaguebasketball.net/es/euroleague/players/matthew-morgan/012585/
monte-morris,014212,https://media-cdn.cortextech.io/60d224bb-40ab-4e0c-846f-9766a990146f.png,https://www.euroleaguebasketball.net/es/euroleague/players/monte-morris/014212/
donatas-motiejunas,lcz,https://media-cdn.cortextech.io/b9453f11-74b4-498e-8490-e5cbc1b25255.png,https://www.euroleaguebasketball.net/es/euroleague/players/donatas-motiejunas/lcz/
johnathan-motley,011157,https://media-cdn.cortextech.io/0a172ed5-656d-4894-811a-8794788bf5f2.png,https://www.euroleaguebasketball.net/es/euroleague/players/johnathan-motley/011157/
dzanan-musa,006540,https://media-cdn.cortextech.io/1201877a-e1b6-4687-8720-0288b59018f5.png,https://www.euroleaguebasketball.net/es/euroleague/players/dzanan-musa/006540/
david-mutaf,008176,https://media-cdn.cortextech.io/b65e611b-63ea-4448-9c87-6bc97a0510ee.png,https://www.euroleaguebasketball.net/es/euroleague/players/david-mutaf/008176/
miikka-muurinen,012997,https://media-cdn.cortextech.io/536cabb5-2899-4ae3-88ae-920227449430.png,https://www.euroleaguebasketball.net/es/euroleague/players/miikka-muurinen/012997/
mario-nakic,007632,https://media-cdn.cortextech.io/563b828a-7a01-4e27-8696-7d783540873f.png,https://www.euroleaguebasketball.net/es/euroleague/players/mario-nakic/007632/
mbaye-ndiaye,012731,https://media-cdn.cortextech.io/f5a73145-a679-43f2-992b-3caaeb9ac9cc.png,https://www.euroleaguebasketball.net/es/euroleague/players/mbaye-ndiaye/012731/
josh-nebo,011199,https://media-cdn.cortextech.io/2d5f84ef-ad28-4415-96b2-685be51d4a2f.png,https://www.euroleaguebasketball.net/es/euroleague/players/josh-nebo/011199/
aleksej-nedeljkovic,012948,https://media-cdn.cortextech.io/e5c63506-d3ff-42ea-b31e-0374be1c0eaf.png,https://www.euroleaguebasketball.net/es/euroleague/players/aleksej-nedeljkovic/012948/
nemanja-nedovic,000848,https://media-cdn.cortextech.io/664a91ef-82db-43d9-81c7-30bcbb9d8139.png,https://www.euroleaguebasketball.net/es/euroleague/players/nemanja-nedovic/000848/
saliou-niang,012687,https://media-cdn.cortextech.io/47b8b387-3dc3-4bd2-8df8-fc983bb1ea94.png,https://www.euroleaguebasketball.net/es/euroleague/players/saliou-niang/012687/
isaac-nogues,010162,https://media-cdn.cortextech.io/579222f0-9353-43d5-b566-eb52c723a701.png,https://www.euroleaguebasketball.net/es/euroleague/players/isaac-nogues/010162/
miles-norris,014134,https://media-cdn.cortextech.io/c38aeb22-ae60-4685-a8a4-65462937f136.png,https://www.euroleaguebasketball.net/es/euroleague/players/miles-norris/014134/
markquis-nowell,014119,https://media-cdn.cortextech.io/02c8c710-f160-471e-b241-e0c0e3a976a8.png,https://www.euroleaguebasketball.net/es/euroleague/players/markquis-nowell/014119/
frank-ntilikina,006591,https://media-cdn.cortextech.io/fc66f2ff-ec65-46a3-9321-f451825c4990.png,https://www.euroleaguebasketball.net/es/euroleague/players/frank-ntilikina/006591/
juan-nunez,010106,https://media-cdn.cortextech.io/d990406b-fe36-45c0-9561-61f93c4ced9b.png,https://www.euroleaguebasketball.net/es/euroleague/players/juan-nunez/010106/
kendrick-nunn,012774,https://media-cdn.cortextech.io/6a45d41a-03f4-482a-b7ed-40adc56d5af8.png,https://www.euroleaguebasketball.net/es/euroleague/players/kendrick-nunn/012774/
jordan-nwora,013363,https://media-cdn.cortextech.io/07e28b94-3ed7-4077-bfea-0272d3bdea67.png,https://www.euroleaguebasketball.net/es/euroleague/players/jordan-nwora/013363/
andreas-obst,004508,https://media-cdn.cortextech.io/d3d714e5-0b66-497b-afbd-2587ac9e856c.png,https://www.euroleaguebasketball.net/es/euroleague/players/andreas-obst/004508/
tai-odiase,011823,https://media-cdn.cortextech.io/1dbd2b81-9620-4bf4-97ff-0a51c5322a30.png,https://www.euroleaguebasketball.net/es/euroleague/players/tai-odiase/011823/
semi-ojeleye,011982,https://media-cdn.cortextech.io/e54b9baf-ae85-4aed-9ef7-da71859be0c3.png,https://www.euroleaguebasketball.net/es/euroleague/players/semi-ojeleye/011982/
chuma-okeke,014006,https://media-cdn.cortextech.io/53f31f48-9fb0-4721-8f48-8bd48c2ca323.png,https://www.euroleaguebasketball.net/es/euroleague/players/chuma-okeke/014006/
elie-okobo,011212,https://media-cdn.cortextech.io/945e4816-92ca-4aa8-a1bc-cae52d78eb78.png,https://www.euroleaguebasketball.net/es/euroleague/players/elie-okobo/011212/
eugene-omoruyi,014207,https://media-cdn.cortextech.io/22e77d9a-90d9-49f1-9121-a7063fa9c19d.png,https://www.euroleaguebasketball.net/es/euroleague/players/eugene-omoruyi/014207/
dylan-osetkowski,010581,https://media-cdn.cortextech.io/d5277fb5-a978-453b-bfcb-731c5704609c.png,https://www.euroleaguebasketball.net/es/euroleague/players/dylan-osetkowski/010581/
cedi-osman,004088,https://media-cdn.cortextech.io/dd9f197a-73d3-4d91-a3d5-63b9d7fe0bcc.png,https://www.euroleaguebasketball.net/es/euroleague/players/cedi-osman/004088/
ercan-osmani,012710,https://media-cdn.cortextech.io/dee92a82-6870-48dc-8b39-9f8250620951.png,https://www.euroleaguebasketball.net/es/euroleague/players/ercan-osmani/012710/
dan-oturu,012788,https://media-cdn.cortextech.io/3bdc3cf1-638b-4095-8b2b-099d31ce686b.png,https://www.euroleaguebasketball.net/es/euroleague/players/dan-oturu/012788/
yakuba-ouattara,004197,https://media-cdn.cortextech.io/7a130397-0f2a-47a2-adc3-eed775bcbf37.png,https://www.euroleaguebasketball.net/es/euroleague/players/yakuba-ouattara/004197/
alessandro-pajola,006739,https://media-cdn.cortextech.io/ccc6aac9-c905-4988-a055-0a0bc8b13010.png,https://www.euroleaguebasketball.net/es/euroleague/players/alessandro-pajola/006739/
guy-palatin,013283,https://media-cdn.cortextech.io/259ecf62-d78e-412f-a32c-aabc255ca567.png,https://www.euroleaguebasketball.net/es/euroleague/players/guy-palatin/013283/
georgios-papagiannis,005844,https://media-cdn.cortextech.io/7410bb12-8f97-491b-96e4-264f048acc27.png,https://www.euroleaguebasketball.net/es/euroleague/players/georgios-papagiannis/005844/
kostas-papanikolaou,001255,https://media-cdn.cortextech.io/92915bcc-f8c5-44d0-87c0-6fed89e69b69.png,https://www.euroleaguebasketball.net/es/euroleague/players/kostas-papanikolaou/001255/
joel-parra,007464,https://media-cdn.cortextech.io/f7ed6b45-8416-4bfc-8d40-51b9635dae75.png,https://www.euroleaguebasketball.net/es/euroleague/players/joel-parra/007464/
novak-pavlovic,012934,,https://www.euroleaguebasketball.net/es/euroleague/players/novak-pavlovic/012934/
alec-peters,008829,https://media-cdn.cortextech.io/8feddbf2-03c1-4130-95fe-246f938a74d6.png,https://www.euroleaguebasketball.net/es/euroleague/players/alec-peters/008829/
filip-petrusev,011194,https://media-cdn.cortextech.io/e51a295f-bae6-49d2-b0a9-083e0e32666c.png,https://www.euroleaguebasketball.net/es/euroleague/players/filip-petrusev/011194/
vincent-poirier,004887,https://media-cdn.cortextech.io/bce92ebe-03e1-4588-9235-65b7e965b4e4.png,https://www.euroleaguebasketball.net/es/euroleague/players/vincent-poirier/004887/
aleksej-pokusevski,008232,https://media-cdn.cortextech.io/48c507e4-5d3d-45fa-8178-80cfacc0fdcc.png,https://www.euroleaguebasketball.net/es/euroleague/players/aleksej-pokusevski/008232/
jaime-pradilla,010393,https://media-cdn.cortextech.io/8030bf2e-bd4a-4d04-9cb4-44d44653b5c7.png,https://www.euroleaguebasketball.net/es/euroleague/players/jaime-pradilla/010393/
klemen-prepelic,002661,https://media-cdn.cortextech.io/71f285f4-996e-4f5c-b2e7-0b0a871e660b.png,https://www.euroleaguebasketball.net/es/euroleague/players/klemen-prepelic/002661/
gabriele-procida,008384,https://media-cdn.cortextech.io/747e84d4-a75e-4ef1-9775-3ea717b3d7f2.png,https://www.euroleaguebasketball.net/es/euroleague/players/gabriele-procida/008384/
josep-puerto,006643,https://media-cdn.cortextech.io/748f72b2-0ab2-4703-8592-d8d5566e1721.png,https://www.euroleaguebasketball.net/es/euroleague/players/josep-puerto/006643/
kevin-punter,009862,https://media-cdn.cortextech.io/139997de-48ae-4035-9c35-75b504c82992.png,https://www.euroleaguebasketball.net/es/euroleague/players/kevin-punter/009862/
aleksa-radanov,005683,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCaiEM5/ff4b35be-9078-489c-932b-f9d7e853d96d.png,https://www.euroleaguebasketball.net/es/euroleague/players/aleksa-radanov/005683/
ognjen-radosic,011686,https://media-cdn.cortextech.io/116bd643-3f15-4f6e-b4a8-aa1934648604.png,https://www.euroleaguebasketball.net/es/euroleague/players/ognjen-radosic/011686/
gytis-radzevicius,014190,https://media-cdn.cortextech.io/7745b1f2-e6a5-462d-8d7c-54ae6f3bbc8b.png,https://www.euroleaguebasketball.net/es/euroleague/players/gytis-radzevicius/014190/
levi-randolph,013382,https://media-cdn.cortextech.io/1dU3kpCqReRp93/1BSdBWIjCbqcoI/16190676-90cb-4922-a4bd-1902762ce308.png,https://www.euroleaguebasketball.net/es/euroleague/players/levi-randolph/013382/
xavier-rathan-mayes,013378,,https://www.euroleaguebasketball.net/es/euroleague/players/xavier-rathan-mayes/013378/
william-rayman,013381,https://media-cdn.cortextech.io/ba0729de-ec3b-4e13-9479-f176f0c893fd.png,https://www.euroleaguebasketball.net/es/euroleague/players/william-rayman/013381/
nathan-reuvers,012738,https://media-cdn.cortextech.io/cdf75307-79da-4e91-943a-74b02e44b8e8.png,https://www.euroleaguebasketball.net/es/euroleague/players/nathan-reuvers/012738/
jared-rhoden,014178,https://media-cdn.cortextech.io/eddf4c2e-afca-47e3-93e4-a37966c1bd24.png,https://www.euroleaguebasketball.net/es/euroleague/players/jared-rhoden/014178/
giampaolo-ricci,001518,https://media-cdn.cortextech.io/f5767f49-5fc2-4639-95ef-06246240ca9b.png,https://www.euroleaguebasketball.net/es/euroleague/players/giampaolo-ricci/001518/
jasiel-rivero,011214,https://media-cdn.cortextech.io/c001336b-1258-48de-a38e-6bf07fd88b0b.png,https://www.euroleaguebasketball.net/es/euroleague/players/jasiel-rivero/011214/
justin-robinson,014008,https://media-cdn.cortextech.io/37224ff3-e0d3-48a2-b1a0-fb72065b24f8.png,https://www.euroleaguebasketball.net/es/euroleague/players/justin-robinson/014008/
nikolaos-rogkavopoulos,011085,https://media-cdn.cortextech.io/bed3d164-4b15-4bcf-a8b3-4a10ab5b3872.png,https://www.euroleaguebasketball.net/es/euroleague/players/nikolaos-rogkavopoulos/011085/
mantas-rubstavicius,009299,https://media-cdn.cortextech.io/a93cf565-afb7-4791-8314-3c1e4b5b2cd8.png,https://www.euroleaguebasketball.net/es/euroleague/players/mantas-rubstavicius/009299/
neal-sako,010545,https://media-cdn.cortextech.io/78789f26-e267-40eb-94ad-d646e026f6f9.png,https://www.euroleaguebasketball.net/es/euroleague/players/neal-sako/010545/
alexandros-samodurov,011442,https://media-cdn.cortextech.io/b923f1c4-5405-4e82-a423-44e91f783edc.png,https://www.euroleaguebasketball.net/es/euroleague/players/alexandros-samodurov/011442/
marcio-santos,013289,https://media-cdn.cortextech.io/5388e430-a3af-404e-9b40-90f755cbcb77.png,https://www.euroleaguebasketball.net/es/euroleague/players/marcio-santos/013289/
tomas-satoransky,002939,https://media-cdn.cortextech.io/8bc8bebe-90c0-4d43-8340-2210a16a5d1f.png,https://www.euroleaguebasketball.net/es/euroleague/players/tomas-satoransky/002939/
tadas-sedekerskis,007230,https://media-cdn.cortextech.io/06b5ca08-62cf-4401-96f6-1b8aca1750e5.png,https://www.euroleaguebasketball.net/es/euroleague/players/tadas-sedekerskis/007230/
itay-segev,004161,https://media-cdn.cortextech.io/fbc4d2d8-b540-4b0a-aec2-0bd3c1333ea8.png,https://www.euroleaguebasketball.net/es/euroleague/players/itay-segev/004161/
zachary-seljaas,014088,https://media-cdn.cortextech.io/dc020bbc-568f-482c-8e1a-070df69a0b83.png,https://www.euroleaguebasketball.net/es/euroleague/players/zachary-seljaas/014088/
nikolas-sermpezis,012840,,https://www.euroleaguebasketball.net/es/euroleague/players/nikolas-sermpezis/012840/
nathan-sestina,011980,https://media-cdn.cortextech.io/f2592ecc-20e4-4c3a-932d-a8be75854127.png,https://www.euroleaguebasketball.net/es/euroleague/players/nathan-sestina/011980/
enzo-shahrvin,012612,https://media-cdn.cortextech.io/2f3bd2f7-96b6-470c-83e8-dd5bbb5d32ff.png,https://www.euroleaguebasketball.net/es/euroleague/players/enzo-shahrvin/012612/
tornike-shengelia,001133,https://media-cdn.cortextech.io/45cc5a88-23f5-4a53-9139-22ebee644841.png,https://www.euroleaguebasketball.net/es/euroleague/players/tornike-shengelia/001133/
shavon-shields,007831,https://media-cdn.cortextech.io/fb96bfde-ab98-4253-9fd6-d3ea23b536fa.png,https://www.euroleaguebasketball.net/es/euroleague/players/shavon-shields/007831/
tj-shorts,012608,https://media-cdn.cortextech.io/c0323c00-43ae-41c3-ba0a-cffbb4e3854b.png,https://www.euroleaguebasketball.net/es/euroleague/players/tj-shorts/012608/
chris-silva,014220,https://media-cdn.cortextech.io/282b162d-60f8-401c-a735-7bd7fc990efc.png,https://www.euroleaguebasketball.net/es/euroleague/players/chris-silva/014220/
yankuba-sima,005596,https://media-cdn.cortextech.io/a89a94a3-10ea-4492-9290-8fa5e73b65b4.png,https://www.euroleaguebasketball.net/es/euroleague/players/yankuba-sima/005596/
ognjen-simjanovski,014196,,https://www.euroleaguebasketball.net/es/euroleague/players/ognjen-simjanovski/014196/
kobi-simmons,014152,https://media-cdn.cortextech.io/61bf398e-c801-4969-b965-7f0d3eba8c63.png,https://www.euroleaguebasketball.net/es/euroleague/players/kobi-simmons/014152/
deividas-sirvydis,007029,https://media-cdn.cortextech.io/8541a521-e186-49b5-b66a-1a9af61829c8.png,https://www.euroleaguebasketball.net/es/euroleague/players/deividas-sirvydis/007029/
dustin-sleva,011927,https://media-cdn.cortextech.io/eb0f304c-0299-4013-bbf4-481b25db175b.png,https://www.euroleaguebasketball.net/es/euroleague/players/dustin-sleva/011927/
kostas-sloukas,001926,https://media-cdn.cortextech.io/0a26c0f0-41a7-4ffc-8de1-e7cecbcc8338.png,https://www.euroleaguebasketball.net/es/euroleague/players/kostas-sloukas/001926/
alen-smailagic,011051,https://media-cdn.cortextech.io/ae9cae56-3e7e-4f67-ad21-e0926b9f159b.png,https://www.euroleaguebasketball.net/es/euroleague/players/alen-smailagic/011051/
rolands-smits,007109,https://media-cdn.cortextech.io/d4e2115d-e8a8-497e-9522-f11f7d7d0336.png,https://www.euroleaguebasketball.net/es/euroleague/players/rolands-smits/007109/
roman-sorkin,011219,https://media-cdn.cortextech.io/3b33706b-7e4e-4914-a4ff-074e7ffb43e1.png,https://www.euroleaguebasketball.net/es/euroleague/players/roman-sorkin/011219/
pedro-souza,014103,https://media-cdn.cortextech.io/5ccb154e-0f4c-4df3-8376-784b27a05971.png,https://www.euroleaguebasketball.net/es/euroleague/players/pedro-souza/014103/
matteo-spagnolo,008173,https://media-cdn.cortextech.io/560b3be0-7457-4a49-8a49-d45cb6e16996.png,https://www.euroleaguebasketball.net/es/euroleague/players/matteo-spagnolo/008173/
lamar-stevens,014009,https://media-cdn.cortextech.io/0556266b-a9d6-4504-95d9-777c3a069690.png,https://www.euroleaguebasketball.net/es/euroleague/players/lamar-stevens/014009/
lazar-stojkovic,013013,https://media-cdn.cortextech.io/8e5e8983-8238-47bd-be7e-499b37768c8f.png,https://www.euroleaguebasketball.net/es/euroleague/players/lazar-stojkovic/013013/
ignas-stombergas,012981,https://media-cdn.cortextech.io/a89fefea-e8de-4f5d-9edb-3a0edeb163ad.png,https://www.euroleaguebasketball.net/es/euroleague/players/ignas-stombergas/012981/
matthew-strazel,008099,https://media-cdn.cortextech.io/62264af8-6ced-4c06-9917-b872092fe532.png,https://www.euroleaguebasketball.net/es/euroleague/players/matthew-strazel/008099/
cole-swider,014025,https://media-cdn.cortextech.io/56eccbef-38b7-4f73-be3d-d85cd69b5074.png,https://www.euroleaguebasketball.net/es/euroleague/players/cole-swider/014025/
tomas-talcis,013530,https://media-cdn.cortextech.io/b85f5618-440b-476d-9213-e61ed7e1d810.png,https://www.euroleaguebasketball.net/es/euroleague/players/tomas-talcis/013530/
terry-tarpey,012515,https://media-cdn.cortextech.io/fe28df16-a99d-4da3-b71b-26bfa79b80eb.png,https://www.euroleaguebasketball.net/es/euroleague/players/terry-tarpey/012515/
walter-tavares,005791,https://media-cdn.cortextech.io/90f9344a-3a6f-406e-bd33-8218abd2e8f6.png,https://www.euroleaguebasketball.net/es/euroleague/players/walter-tavares/005791/
